DEPTH	NGAM
291.42	101.1
291.43	100.32
291.44	101.39
291.45	102.46
291.46	103.53
291.47	104.61
291.48	105.68
291.49	107.68
291.5	108.04
291.51	108.4
291.52	108.75
291.53	109.11
291.54	109.47
291.55	109.68
291.56	110.11
291.57	110.54
291.58	110.97
291.59	111.4
291.6	111.83
291.61	110.4
291.62	110.9
291.63	111.4
291.64	111.9
291.65	112.4
291.66	112.9
291.67	115.05
291.68	114.83
291.69	114.62
291.7	114.4
291.71	114.19
291.72	113.97
291.73	113.54
291.74	114.76
291.75	115.97
291.76	117.19
291.77	118.41
291.78	119.62
291.79	118.91
291.8	118.41
291.81	117.91
291.82	117.4
291.83	116.9
291.84	116.4
291.85	118.26
291.86	118.83
291.87	119.41
291.88	119.98
291.89	120.55
291.9	121.12
291.91	120.05
291.92	120.05
291.93	120.05
291.94	120.05
291.95	120.05
291.96	120.05
291.97	119.84
291.98	118.33
291.99	116.83
292	115.33
292.01	113.83
292.02	112.33
292.03	112.11
292.04	114.12
292.05	116.12
292.06	118.12
292.07	120.12
292.08	122.12
292.09	123.05
292.1	121.41
292.11	119.76
292.12	118.12
292.13	116.48
292.14	114.83
292.15	114.47
292.16	117.19
292.17	119.91
292.18	122.62
292.19	125.34
292.2	128.06
292.21	128.56
292.22	127.41
292.23	126.27
292.24	125.13
292.25	123.98
292.26	122.84
292.27	124.27
292.28	126.27
292.29	128.27
292.3	130.27
292.31	132.28
292.32	134.28
292.33	133.21
292.34	130.92
292.35	128.63
292.36	126.34
292.37	124.05
292.38	121.77
292.39	121.12
292.4	120.12
292.41	119.12
292.42	118.12
292.43	117.12
292.44	116.12
292.45	114.54
292.46	112.76
292.47	110.97
292.48	109.18
292.49	107.39
292.5	105.61
292.51	105.03
292.52	104.68
292.53	104.32
292.54	103.96
292.55	103.6
292.56	103.25
292.57	103.25
292.58	102.17
292.59	101.1
292.6	100.03
292.61	98.96
292.62	97.88
292.63	97.03
292.64	98.24
292.65	99.46
292.66	100.67
292.67	101.89
292.68	103.1
292.69	104.11
292.7	104.82
292.71	105.54
292.72	106.25
292.73	106.97
292.74	107.68
292.75	109.47
292.76	111.83
292.77	114.19
292.78	116.55
292.79	118.91
292.8	121.27
292.81	121.55
292.82	120.55
292.83	119.55
292.84	118.55
292.85	117.55
292.86	116.55
292.87	115.83
292.88	114.69
292.89	113.54
292.9	112.4
292.91	111.26
292.92	110.11
292.93	108.4
292.94	107.61
292.95	106.82
292.96	106.04
292.97	105.25
292.98	104.46
292.99	104.96
293	105.25
293.01	105.54
293.02	105.82
293.03	106.11
293.04	106.39
293.05	107.11
293.06	107.68
293.07	108.25
293.08	108.82
293.09	109.4
293.1	109.97
293.11	109.61
293.12	108.32
293.13	107.04
293.14	105.75
293.15	104.46
293.16	103.18
293.17	102.1
293.18	101.96
293.19	101.82
293.2	101.67
293.21	101.53
293.22	101.39
293.23	101.39
293.24	101.03
293.25	100.67
293.26	100.32
293.27	99.96
293.28	99.6
293.29	100.17
293.3	101.82
293.31	103.46
293.32	105.11
293.33	106.75
293.34	108.4
293.35	109.11
293.36	109.83
293.37	110.54
293.38	111.26
293.39	111.97
293.4	112.69
293.41	113.76
293.42	113.97
293.43	114.19
293.44	114.4
293.45	114.62
293.46	114.83
293.47	113.97
293.48	114.12
293.49	114.26
293.5	114.4
293.51	114.54
293.52	114.69
293.53	114.83
293.54	113.26
293.55	111.68
293.56	110.11
293.57	108.54
293.58	106.97
293.59	106.25
293.6	108.75
293.61	111.26
293.62	113.76
293.63	116.26
293.64	118.76
293.65	120.26
293.66	119.48
293.67	118.69
293.68	117.91
293.69	117.12
293.7	116.33
293.71	117.26
293.72	118.48
293.73	119.69
293.74	120.91
293.75	122.12
293.76	123.34
293.77	121.34
293.78	119.55
293.79	117.76
293.8	115.97
293.81	114.19
293.82	112.4
293.83	112.9
293.84	115.9
293.85	118.91
293.86	121.91
293.87	124.91
293.88	127.92
293.89	130.63
293.9	131.2
293.91	131.78
293.92	132.35
293.93	132.92
293.94	133.49
293.95	133.85
293.96	134.56
293.97	135.28
293.98	135.99
293.99	136.71
294	137.42
294.01	135.64
294.02	131.49
294.03	127.34
294.04	123.2
294.05	119.05
294.06	114.9
294.07	112.9
294.08	111.4
294.09	109.9
294.1	108.4
294.11	106.89
294.12	105.39
294.13	103.53
294.14	100.96
294.15	98.39
294.16	95.81
294.17	93.24
294.18	90.66
294.19	90.45
294.2	93.31
294.21	96.17
294.22	99.03
294.23	101.89
294.24	104.75
294.25	107.11
294.26	107.82
294.27	108.54
294.28	109.25
294.29	109.97
294.3	110.68
294.31	112.11
294.32	113.62
294.33	115.12
294.34	116.62
294.35	118.12
294.36	119.62
294.37	118.05
294.38	116.48
294.39	114.9
294.4	113.33
294.41	111.76
294.42	110.18
294.43	110.25
294.44	110.47
294.45	110.68
294.46	110.9
294.47	111.11
294.48	111.33
294.49	111.47
294.5	113.54
294.51	115.62
294.52	117.69
294.53	119.76
294.54	121.84
294.55	123.91
294.56	124.63
294.57	125.34
294.58	126.06
294.59	126.77
294.6	127.49
294.61	128.06
294.62	127.7
294.63	127.34
294.64	126.99
294.65	126.63
294.66	126.27
294.67	123.98
294.68	123.34
294.69	122.7
294.7	122.05
294.71	121.41
294.72	120.77
294.73	121.48
294.74	123.55
294.75	125.63
294.76	127.7
294.77	129.77
294.78	131.85
294.79	134.85
294.8	136.64
294.81	138.43
294.82	140.21
294.83	142
294.84	143.79
294.85	143.93
294.86	142.86
294.87	141.79
294.88	140.71
294.89	139.64
294.9	138.57
294.91	136.14
294.92	133.64
294.93	131.13
294.94	128.63
294.95	126.13
294.96	123.63
294.97	122.34
294.98	120.91
294.99	119.48
295	118.05
295.01	116.62
295.02	115.19
295.03	114.97
295.04	116.48
295.05	117.98
295.06	119.48
295.07	120.98
295.08	122.48
295.09	124.05
295.1	127.27
295.11	130.49
295.12	133.71
295.13	136.92
295.14	140.14
295.15	143.5
295.16	142.43
295.17	141.36
295.18	140.28
295.19	139.21
295.2	138.14
295.21	135.35
295.22	136.14
295.23	136.92
295.24	137.71
295.25	138.5
295.26	139.28
295.27	138.43
295.28	135.28
295.29	132.13
295.3	128.99
295.31	125.84
295.32	122.7
295.33	123.98
295.34	124.34
295.35	124.7
295.36	125.06
295.37	125.41
295.38	125.77
295.39	122.55
295.4	119.55
295.41	116.55
295.42	113.54
295.43	110.54
295.44	107.54
295.45	106.82
295.46	110.18
295.47	113.54
295.48	116.9
295.49	120.26
295.5	123.63
295.51	127.92
295.52	130.06
295.53	132.21
295.54	134.35
295.55	136.5
295.56	138.64
295.57	140.57
295.58	140.5
295.59	140.43
295.6	140.36
295.61	140.28
295.62	140.21
295.63	136.07
295.64	134.42
295.65	132.78
295.66	131.13
295.67	129.49
295.68	127.84
295.69	128.34
295.7	127.63
295.71	126.91
295.72	126.2
295.73	125.48
295.74	124.77
295.75	126.06
295.76	128.49
295.77	130.92
295.78	133.35
295.79	135.78
295.8	138.21
295.81	138.14
295.82	135.99
295.83	133.85
295.84	131.7
295.85	129.56
295.86	127.41
295.87	126.49
295.88	126.91
295.89	127.34
295.9	127.77
295.91	128.2
295.92	128.63
295.93	127.92
295.94	125.56
295.95	123.2
295.96	120.84
295.97	118.48
295.98	116.12
295.99	115.83
296	116.83
296.01	117.83
296.02	118.83
296.03	119.84
296.04	120.84
296.05	120.48
296.06	118.83
296.07	117.19
296.08	115.55
296.09	113.9
296.1	112.26
296.11	112.26
296.12	113.47
296.13	114.69
296.14	115.9
296.15	117.12
296.16	118.33
296.17	118.26
296.18	117.33
296.19	116.4
296.2	115.47
296.21	114.54
296.22	113.62
296.23	113.97
296.24	114.69
296.25	115.4
296.26	116.12
296.27	116.83
296.28	117.55
296.29	117.05
296.3	115.05
296.31	113.04
296.32	111.04
296.33	109.04
296.34	107.04
296.35	105.89
296.36	107.32
296.37	108.75
296.38	110.18
296.39	111.61
296.4	113.04
296.41	114.12
296.42	112.83
296.43	111.54
296.44	110.25
296.45	108.97
296.46	107.68
296.47	107.9
296.48	110.68
296.49	113.47
296.5	116.26
296.51	119.05
296.52	121.84
296.53	122.05
296.54	120.62
296.55	119.19
296.56	117.76
296.57	116.33
296.58	114.9
296.59	115.83
296.6	115.83
296.61	115.83
296.62	115.83
296.63	115.83
296.64	115.83
296.65	113.26
296.66	111.26
296.67	109.25
296.68	107.25
296.69	105.25
296.7	103.25
296.71	102.89
296.72	103.25
296.73	103.6
296.74	103.96
296.75	104.32
296.76	104.68
296.77	105.96
296.78	106.68
296.79	107.39
296.8	108.11
296.81	108.82
296.82	109.54
296.83	109.68
296.84	109.97
296.85	110.25
296.86	110.54
296.87	110.83
296.88	111.11
296.89	110.68
296.9	109.4
296.91	108.11
296.92	106.82
296.93	105.54
296.94	104.25
296.95	103.53
296.96	103.32
296.97	103.1
296.98	102.89
296.99	102.68
297	102.46
297.01	102.1
297.02	102.82
297.03	103.53
297.04	104.25
297.05	104.96
297.06	105.68
297.07	107.25
297.08	108.18
297.09	109.11
297.1	110.04
297.11	110.97
297.12	111.9
297.13	112.33
297.14	114.33
297.15	116.33
297.16	118.33
297.17	120.34
297.18	122.34
297.19	123.27
297.2	122.2
297.21	121.12
297.22	120.05
297.23	118.98
297.24	117.91
297.25	117.48
297.26	117.62
297.27	117.76
297.28	117.91
297.29	118.05
297.3	118.19
297.31	116.76
297.32	115.69
297.33	114.62
297.34	113.54
297.35	112.47
297.36	111.4
297.37	112.33
297.38	114.19
297.39	116.05
297.4	117.91
297.41	119.76
297.42	121.62
297.43	122.91
297.44	124.55
297.45	126.2
297.46	127.84
297.47	129.49
297.48	131.13
297.49	132.42
297.5	133.13
297.51	133.85
297.52	134.56
297.53	135.28
297.54	135.99
297.55	135.78
297.56	136.14
297.57	136.5
297.58	136.85
297.59	137.21
297.6	137.57
297.61	137.57
297.62	137.14
297.63	136.71
297.64	136.28
297.65	135.85
297.66	135.42
297.67	135.57
297.68	134.28
297.69	132.99
297.7	131.7
297.71	130.42
297.72	129.13
297.73	127.27
297.74	126.34
297.75	125.41
297.76	124.48
297.77	123.55
297.78	122.62
297.79	122.12
297.8	121.41
297.81	120.69
297.82	119.98
297.83	119.26
297.84	118.55
297.85	119.26
297.86	119.98
297.87	120.69
297.88	121.41
297.89	122.12
297.9	122.84
297.91	122.62
297.92	123.41
297.93	124.2
297.94	124.98
297.95	125.77
297.96	126.56
297.97	127.56
297.98	127.2
297.99	126.84
298	126.49
298.01	126.13
298.02	125.77
298.03	125.41
298.04	126.77
298.05	128.13
298.06	129.49
298.07	130.85
298.08	132.21
298.09	132.56
298.1	130.13
298.11	127.7
298.12	125.27
298.13	122.84
298.14	120.41
298.15	119.34
298.16	119.34
298.17	119.34
298.18	119.34
298.19	119.34
298.2	119.34
298.21	117.62
298.22	117.05
298.23	116.48
298.24	115.9
298.25	115.33
298.26	114.76
298.27	116.98
298.28	118.05
298.29	119.12
298.3	120.19
298.31	121.27
298.32	122.34
298.33	122.34
298.34	122.77
298.35	123.2
298.36	123.63
298.37	124.05
298.38	124.48
298.39	123.77
298.4	121.19
298.41	118.62
298.42	116.05
298.43	113.47
298.44	110.9
298.45	109.47
298.46	108.68
298.47	107.9
298.48	107.11
298.49	106.32
298.5	105.54
298.51	104.32
298.52	101.82
298.53	99.31
298.54	96.81
298.55	94.31
298.56	91.81
298.57	91.16
298.58	93.74
298.59	96.31
298.6	98.89
298.61	101.46
298.62	104.03
298.63	105.96
298.64	105.96
298.65	105.96
298.66	105.96
298.67	105.96
298.68	105.96
298.69	107.25
298.7	107.61
298.71	107.97
298.72	108.32
298.73	108.68
298.74	109.04
298.75	106.18
298.76	104.03
298.77	101.89
298.78	99.74
298.79	97.6
298.8	95.45
298.81	95.24
298.82	96.74
298.83	98.24
298.84	99.74
298.85	101.25
298.86	102.75
298.87	105.18
298.88	105.89
298.89	106.61
298.9	107.32
298.91	108.04
298.92	108.75
298.93	108.75
298.94	109.54
298.95	110.33
298.96	111.11
298.97	111.9
298.98	112.69
298.99	111.76
299	111.61
299.01	111.47
299.02	111.33
299.03	111.18
299.04	111.04
299.05	112.61
299.06	113.83
299.07	115.05
299.08	116.26
299.09	117.48
299.1	118.69
299.11	119.12
299.12	118.41
299.13	117.69
299.14	116.98
299.15	116.26
299.16	115.55
299.17	114.04
299.18	112.26
299.19	110.47
299.2	108.68
299.21	106.89
299.22	105.11
299.23	103.68
299.24	104.25
299.25	104.82
299.26	105.39
299.27	105.96
299.28	106.54
299.29	108.25
299.3	109.18
299.31	110.11
299.32	111.04
299.33	111.97
299.34	112.9
299.35	114.12
299.36	115.19
299.37	116.26
299.38	117.33
299.39	118.41
299.4	119.48
299.41	118.55
299.42	117.76
299.43	116.98
299.44	116.19
299.45	115.4
299.46	114.62
299.47	114.62
299.48	112.69
299.49	110.76
299.5	108.82
299.51	106.89
299.52	104.96
299.53	103.18
299.54	102.6
299.55	102.03
299.56	101.46
299.57	100.89
299.58	100.32
299.59	99.6
299.6	100.24
299.61	100.89
299.62	101.53
299.63	102.17
299.64	102.82
299.65	105.39
299.66	109.25
299.67	113.11
299.68	116.98
299.69	120.84
299.7	124.7
299.71	127.34
299.72	128.7
299.73	130.06
299.74	131.42
299.75	132.78
299.76	134.14
299.77	134.14
299.78	133.71
299.79	133.28
299.8	132.85
299.81	132.42
299.82	131.99
299.83	130.27
299.84	128.92
299.85	127.56
299.86	126.2
299.87	124.84
299.88	123.48
299.89	123.41
299.9	123.34
299.91	123.27
299.92	123.2
299.93	123.12
299.94	123.05
299.95	123.41
299.96	123.77
299.97	124.13
299.98	124.48
299.99	124.84
300	125.2
300.01	125.2
300.02	126.34
300.03	127.49
300.04	128.63
300.05	129.77
300.06	130.92
300.07	132.06
300.08	131.7
300.09	131.35
300.1	130.99
300.11	130.63
300.12	130.27
300.13	129.92
300.14	129.7
300.15	129.49
300.16	129.27
300.17	129.06
300.18	128.84
300.19	127.49
300.2	127.2
300.21	126.91
300.22	126.63
300.23	126.34
300.24	126.06
300.25	127.27
300.26	127.41
300.27	127.56
300.28	127.7
300.29	127.84
300.3	127.99
300.31	127.99
300.32	127.2
300.33	126.41
300.34	125.63
300.35	124.84
300.36	124.05
300.37	122.2
300.38	121.12
300.39	120.05
300.4	118.98
300.41	117.91
300.42	116.83
300.43	116.83
300.44	116.12
300.45	115.4
300.46	114.69
300.47	113.97
300.48	113.26
300.49	113.33
300.5	113.4
300.51	113.47
300.52	113.54
300.53	113.62
300.54	113.69
300.55	112.97
300.56	112.47
300.57	111.97
300.58	111.47
300.59	110.97
300.6	110.47
300.61	110.68
300.62	109.25
300.63	107.82
300.64	106.39
300.65	104.96
300.66	103.53
300.67	102.1
300.68	101.39
300.69	100.67
300.7	99.96
300.71	99.24
300.72	98.53
300.73	97.6
300.74	97.03
300.75	96.45
300.76	95.88
300.77	95.31
300.78	94.74
300.79	95.81
300.8	98.6
300.81	101.39
300.82	104.18
300.83	106.97
300.84	109.75
300.85	111.83
300.86	112.76
300.87	113.69
300.88	114.62
300.89	115.55
300.9	116.48
300.91	117.05
300.92	117.55
300.93	118.05
300.94	118.55
300.95	119.05
300.96	119.55
300.97	118.33
300.98	118.19
300.99	118.05
301	117.91
301.01	117.76
301.02	117.62
301.03	118.62
301.04	117.62
301.05	116.62
301.06	115.62
301.07	114.62
301.08	113.62
301.09	112.69
301.1	111.4
301.11	110.11
301.12	108.82
301.13	107.54
301.14	106.25
301.15	103.89
301.16	103.03
301.17	102.17
301.18	101.32
301.19	100.46
301.2	99.6
301.21	100.74
301.22	100.96
301.23	101.17
301.24	101.39
301.25	101.6
301.26	101.82
301.27	102.39
301.28	102.53
301.29	102.68
301.3	102.82
301.31	102.96
301.32	103.1
301.33	101.75
301.34	100.03
301.35	98.31
301.36	96.6
301.37	94.88
301.38	93.17
301.39	92.38
301.4	92.67
301.41	92.95
301.42	93.24
301.43	93.52
301.44	93.81
301.45	94.52
301.46	96.53
301.47	98.53
301.48	100.53
301.49	102.53
301.5	104.53
301.51	106.89
301.52	109.61
301.53	112.33
301.54	115.05
301.55	117.76
301.56	120.48
301.57	122.12
301.58	122.2
301.59	122.27
301.6	122.34
301.61	122.41
301.62	122.48
301.63	121.27
301.64	120.41
301.65	119.55
301.66	118.69
301.67	117.83
301.68	116.98
301.69	115.76
301.7	114.19
301.71	112.61
301.72	111.04
301.73	109.47
301.74	107.9
301.75	107.9
301.76	107.82
301.77	107.75
301.78	107.68
301.79	107.61
301.8	107.54
301.81	107.11
301.82	107.54
301.83	107.97
301.84	108.4
301.85	108.82
301.86	109.25
301.87	110.04
301.88	110.76
301.89	111.47
301.9	112.19
301.91	112.9
301.92	113.62
301.93	114.4
301.94	116.69
301.95	118.98
301.96	121.27
301.97	123.55
301.98	125.84
301.99	127.27
302	126.27
302.01	125.27
302.02	124.27
302.03	123.27
302.04	122.27
302.05	121.34
302.06	120.98
302.07	120.62
302.08	120.26
302.09	119.91
302.1	119.55
302.11	117.69
302.12	116.05
302.13	114.4
302.14	112.76
302.15	111.11
302.16	109.47
302.17	110.25
302.18	112.11
302.19	113.97
302.2	115.83
302.21	117.69
302.22	119.55
302.23	120.84
302.24	119.62
302.25	118.41
302.26	117.19
302.27	115.97
302.28	114.76
302.29	113.33
302.3	112.97
302.31	112.61
302.32	112.26
302.33	111.9
302.34	111.54
302.35	110.11
302.36	109.25
302.37	108.4
302.38	107.54
302.39	106.68
302.4	105.82
302.41	107.47
302.42	109.47
302.43	111.47
302.44	113.47
302.45	115.47
302.46	117.48
302.47	118.41
302.48	118.41
302.49	118.41
302.5	118.41
302.51	118.41
302.52	118.41
302.53	117.83
302.54	116.83
302.55	115.83
302.56	114.83
302.57	113.83
302.58	112.83
302.59	111.47
302.6	111.54
302.61	111.61
302.62	111.68
302.63	111.76
302.64	111.83
302.65	112.83
302.66	112.83
302.67	112.83
302.68	112.83
302.69	112.83
302.7	112.83
302.71	113.26
302.72	116.48
302.73	119.69
302.74	122.91
302.75	126.13
302.76	129.35
302.77	131.13
302.78	129.42
302.79	127.7
302.8	125.98
302.81	124.27
302.82	122.55
302.83	121.84
302.84	122.27
302.85	122.7
302.86	123.12
302.87	123.55
302.88	123.98
302.89	121.62
302.9	118.05
302.91	114.47
302.92	110.9
302.93	107.32
302.94	103.75
302.95	103.68
302.96	104.53
302.97	105.39
302.98	106.25
302.99	107.11
303	107.97
303.01	107.68
303.02	108.9
303.03	110.11
303.04	111.33
303.05	112.54
303.06	113.76
303.07	116.19
303.08	118.12
303.09	120.05
303.1	121.98
303.11	123.91
303.12	125.84
303.13	126.84
303.14	128.63
303.15	130.42
303.16	132.21
303.17	133.99
303.18	135.78
303.19	136.07
303.2	135.42
303.21	134.78
303.22	134.14
303.23	133.49
303.24	132.85
303.25	132.71
303.26	132.35
303.27	131.99
303.28	131.63
303.29	131.28
303.3	130.92
303.31	129.77
303.32	127.63
303.33	125.48
303.34	123.34
303.35	121.19
303.36	119.05
303.37	117.83
303.38	117.12
303.39	116.4
303.4	115.69
303.41	114.97
303.42	114.26
303.43	113.76
303.44	112.9
303.45	112.04
303.46	111.18
303.47	110.33
303.48	109.47
303.49	109.61
303.5	110.25
303.51	110.9
303.52	111.54
303.53	112.19
303.54	112.83
303.55	112.97
303.56	112.97
303.57	112.97
303.58	112.97
303.59	112.97
303.6	112.97
303.61	113.33
303.62	113.19
303.63	113.04
303.64	112.9
303.65	112.76
303.66	112.61
303.67	111.97
303.68	112.47
303.69	112.97
303.7	113.47
303.71	113.97
303.72	114.47
303.73	115.12
303.74	115.05
303.75	114.97
303.76	114.9
303.77	114.83
303.78	114.76
303.79	115.19
303.8	116.9
303.81	118.62
303.82	120.34
303.83	122.05
303.84	123.77
303.85	124.34
303.86	124.41
303.87	124.48
303.88	124.55
303.89	124.63
303.9	124.7
303.91	125.48
303.92	125.77
303.93	126.06
303.94	126.34
303.95	126.63
303.96	126.91
303.97	125.91
303.98	126.49
303.99	127.06
304	127.63
304.01	128.2
304.02	128.77
304.03	129.85
304.04	129.06
304.05	128.27
304.06	127.49
304.07	126.7
304.08	125.91
304.09	125.63
304.1	125.84
304.11	126.06
304.12	126.27
304.13	126.49
304.14	126.7
304.15	125.34
304.16	124.41
304.17	123.48
304.18	122.55
304.19	121.62
304.2	120.69
304.21	121.62
304.22	122.55
304.23	123.48
304.24	124.41
304.25	125.34
304.26	126.27
304.27	126.7
304.28	127.06
304.29	127.41
304.3	127.77
304.31	128.13
304.32	128.49
304.33	128.42
304.34	127.27
304.35	126.13
304.36	124.98
304.37	123.84
304.38	122.7
304.39	121.55
304.4	120.05
304.41	118.55
304.42	117.05
304.43	115.55
304.44	114.04
304.45	112.61
304.46	112.33
304.47	112.04
304.48	111.76
304.49	111.47
304.5	111.18
304.51	111.97
304.52	113.9
304.53	115.83
304.54	117.76
304.55	119.69
304.56	121.62
304.57	123.91
304.58	125.06
304.59	126.2
304.6	127.34
304.61	128.49
304.62	129.63
304.63	129.63
304.64	128.7
304.65	127.77
304.66	126.84
304.67	125.91
304.68	124.98
304.69	122.91
304.7	120.26
304.71	117.62
304.72	114.97
304.73	112.33
304.74	109.68
304.75	108.18
304.76	107.75
304.77	107.32
304.78	106.89
304.79	106.47
304.8	106.04
304.81	106.54
304.82	106.97
304.83	107.39
304.84	107.82
304.85	108.25
304.86	108.68
304.87	109.68
